area_title,occ_title,tot_emp
Alabama,"Helpers--Installation, Maintenance, and Repair Workers","2,070"
Alabama,"Installation, Maintenance, and Repair Workers, All Other","2,440"
Alabama,Production Occupations,"219,280"
Alabama,First-Line Supervisors of Production and Operating Workers,"14,250"
Alabama,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers","1,080"
Alabama,"Coil Winders, Tapers, and Finishers",320
Alabama,"Electrical, Electronic, and Electromechanical Assemblers, Except Coil Winders, Tapers, and Finishers","3,800"
Alabama,Engine and Other Machine Assemblers,"1,050"
Alabama,Structural Metal Fabricators and Fitters,"2,980"
Alabama,Fiberglass Laminators and Fabricators,310
Alabama,Miscellaneous Assemblers and Fabricators,"39,160"
Alabama,Bakers,"1,610"
Alabama,Butchers and Meat Cutters,"1,800"
Alabama,"Meat, Poultry, and Fish Cutters and Trimmers","11,580"
Alabama,Slaughterers and Meat Packers,"3,370"
Alabama,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",160
Alabama,Food Batchmakers,"1,180"
Alabama,Food Cooking Machine Operators and Tenders,820
Alabama,"Food Processing Workers, All Other",550
Alabama,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic","2,070"
Alabama,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic","1,550"
Alabama,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic","1,620"
Alabama,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic","6,260"
Alabama,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",500
Alabama,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic","1,850"
Alabama,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",350
Alabama,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",**
Alabama,Machinists,"5,770"
Alabama,Metal-Refining Furnace Operators and Tenders,"1,390"
Alabama,"Pourers and Casters, Metal",300
Alabama,"Patternmakers, Metal and Plastic",210
Alabama,Foundry Mold and Coremakers,640
Alabama,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic","4,320"
Alabama,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic","3,360"
Alabama,Tool and Die Makers,840
Alabama,"Welders, Cutters, Solderers, and Brazers","10,080"
Alabama,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",680
Alabama,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",**
Alabama,"Layout Workers, Metal and Plastic",520
Alabama,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",650
Alabama,"Tool Grinders, Filers, and Sharpeners",270
Alabama,"Metal Workers and Plastic Workers, All Other",530
Alabama,Prepress Technicians and Workers,290
Alabama,Printing Press Operators,"2,100"
Alabama,Print Binding and Finishing Workers,290
Alabama,Laundry and Dry-Cleaning Workers,"3,000"
Alabama,"Pressers, Textile, Garment, and Related Materials",680
Alabama,Sewing Machine Operators,"2,640"
Alabama,Shoe and Leather Workers and Repairers,40
Alabama,"Sewers, Hand",**
Alabama,"Tailors, Dressmakers, and Custom Sewers",220
Alabama,Textile Bleaching and Dyeing Machine Operators and Tenders,130
Alabama,"Textile Cutting Machine Setters, Operators, and Tenders",300
Alabama,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders","1,170"
Alabama,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders","2,480"
Alabama,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers","1,030"
Alabama,Upholsterers,170
Alabama,"Textile, Apparel, and Furnishings Workers, All Other",380
Alabama,Cabinetmakers and Bench Carpenters,"2,360"
Alabama,Furniture Finishers,450
Alabama,"Sawing Machine Setters, Operators, and Tenders, Wood","2,330"
Alabama,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing","2,030"
Alabama,"Woodworkers, All Other",260
Alabama,Power Distributors and Dispatchers,380
Alabama,Power Plant Operators,680
Alabama,Stationary Engineers and Boiler Operators,280
Alabama,Water and Wastewater Treatment Plant and System Operators,"2,190"
Alabama,Chemical Plant and System Operators,"1,070"
Alabama,Gas Plant Operators,300
Alabama,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",450
Alabama,"Plant and System Operators, All Other",60
Alabama,Chemical Equipment Operators and Tenders,"1,860"
Alabama,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",270
Alabama,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",940
Alabama,"Grinding and Polishing Workers, Hand",770
Alabama,"Mixing and Blending Machine Setters, Operators, and Tenders","1,900"
Alabama,"Cutters and Trimmers, Hand",310
Alabama,"Cutting and Slicing Machine Setters, Operators, and Tenders","1,450"
Alabama,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders","2,680"
Alabama,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",780
Alabama,"Inspectors, Testers, Sorters, Samplers, and Weighers","12,380"
Alabama,Jewelers and Precious Stone and Metal Workers,280
Alabama,Dental Laboratory Technicians,920
Alabama,Medical Appliance Technicians,110
Alabama,Ophthalmic Laboratory Technicians,160
Alabama,Packaging and Filling Machine Operators and Tenders,"2,820"
Alabama,"Painting, Coating, and Decorating Workers",310
Alabama,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders","2,970"
Alabama,Computer Numerically Controlled Tool Operators,"2,090"
Alabama,Computer Numerically Controlled Tool Programmers,400
Alabama,Adhesive Bonding Machine Operators and Tenders,290
Alabama,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",350
Alabama,Cooling and Freezing Equipment Operators and Tenders,260
Alabama,Etchers and Engravers,70
Alabama,"Molders, Shapers, and Casters, Except Metal and Plastic",500
Alabama,"Paper Goods Machine Setters, Operators, and Tenders","3,230"
Alabama,Helpers--Production Workers,"17,370"
Alabama,"Production Workers, All Other","5,150"
Alabama,Transportation and Material Moving Occupations,"170,120"
Alabama,Aircraft Cargo Handling Supervisors,**
Alabama,"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors","6,930"
Alabama,"Airline Pilots, Copilots, and Flight Engineers",300
Alabama,Commercial Pilots,"1,070"
Alabama,Air Traffic Controllers,250
Alabama,Airfield Operations Specialists,80
Alabama,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",440
Alabama,Driver/Sales Workers,"3,910"
Alabama,Heavy and Tractor-Trailer Truck Drivers,"31,150"
Alabama,Light Truck Drivers,"13,810"
Alabama,"Bus Drivers, Transit and Intercity","1,600"
Alabama,"Passenger Vehicle Drivers, Except Bus Drivers, Transit and Intercity","10,920"
Alabama,"Motor Vehicle Operators, All Other",420
Alabama,Locomotive Engineers,**
Alabama,"Rail Yard Engineers, Dinkey Operators, and Hostlers",**
Alabama,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",200
Alabama,Railroad Conductors and Yardmasters,**
Alabama,"Rail Transportation Workers, All Other",**
Alabama,Sailors and Marine Oilers,230
Alabama,"Captains, Mates, and Pilots of Water Vessels",220
Alabama,Bridge and Lock Tenders,50
Alabama,Parking Attendants,690
Alabama,Automotive and Watercraft Service Attendants,"1,340"
Alabama,Traffic Technicians,50
Alabama,Transportation Inspectors,660
Alabama,"Aircraft Service Attendants and Transportation Workers, All Other",340
Alabama,Conveyor Operators and Tenders,220
Alabama,Crane and Tower Operators,890
Alabama,Hoist and Winch Operators,120
Alabama,Industrial Truck and Tractor Operators,"9,900"
Alabama,Cleaners of Vehicles and Equipment,"5,510"
Alabama,"Laborers and Freight, Stock, and Material Movers, Hand","39,900"
Alabama,Machine Feeders and Offbearers,"1,660"
Alabama,"Packers and Packagers, Hand","8,350"
Alabama,Stockers and Order Fillers,"23,320"
Alabama,Gas Compressor and Gas Pumping Station Operators,**
Alabama,"Pump Operators, Except Wellhead Pumpers",60
Alabama,Refuse and Recyclable Material Collectors,"2,510"
Alabama,"Tank Car, Truck, and Ship Loaders",760
Alabama,"Material Moving Workers, All Other",130
Alaska,All Occupations,"317,090"
Alaska,Management Occupations,"21,680"
Alaska,Chief Executives,920
Alaska,General and Operations Managers,"6,760"
Alaska,Legislators,180
Alaska,Advertising and Promotions Managers,70
Alaska,Marketing Managers,300
Alaska,Sales Managers,530
Alaska,Public Relations and Fundraising Managers,260
Alaska,Administrative Services and Facilities Managers,"1,000"
Alaska,Computer and Information Systems Managers,500
Alaska,Financial Managers,"1,320"
Alaska,Industrial Production Managers,210
Alaska,Purchasing Managers,160
Alaska,"Transportation, Storage, and Distribution Managers",870
Alaska,Compensation and Benefits Managers,50
Alaska,Human Resources Managers,320
Alaska,Training and Development Managers,110
Alaska,Construction Managers,"1,210"
Alaska,"Education and Childcare Administrators, Preschool and Daycare",150
Alaska,"Education Administrators, Kindergarten through Secondary",760
Alaska,"Education Administrators, Postsecondary",180
Alaska,"Education Administrators, All Other",190
Alaska,Architectural and Engineering Managers,540
Alaska,Food Service Managers,420
Alaska,Lodging Managers,240
Alaska,Medical and Health Services Managers,"1,030"
Alaska,Natural Sciences Managers,450
Alaska,Postmasters and Mail Superintendents,160
Alaska,"Property, Real Estate, and Community Association Managers",540
Alaska,Social and Community Service Managers,750
Alaska,Emergency Management Directors,130
Alaska,"Personal Service Managers, All Other; Entertainment and Recreation Managers, Except Gambling; and Managers, All Other","1,330"
Alaska,Business and Financial Operations Occupations,"12,560"
Alaska,Buyers and Purchasing Agents,750
Alaska,"Claims Adjusters, Examiners, and Investigators",190
Alaska,Compliance Officers,680
Alaska,Cost Estimators,250
Alaska,Human Resources Specialists,960
Alaska,Labor Relations Specialists,120
Alaska,Logisticians,360
Alaska,Management Analysts,510
Alaska,"Meeting, Convention, and Event Planners",70
Alaska,Fundraisers,110
Alaska,"Compensation, Benefits, and Job Analysis Specialists",160
Alaska,Market Research Analysts and Marketing Specialists,280
Alaska,"Project Management Specialists and Business Operations Specialists, All Other","2,470"
Alaska,Accountants and Auditors,"2,180"
Alaska,Property Appraisers and Assessors,130
Alaska,Budget Analysts,270
Alaska,Personal Financial Advisors,110
Alaska,Insurance Underwriters,160
Alaska,Financial Examiners,30
Alaska,Credit Counselors,60
Alaska,Loan Officers,580
Alaska,"Tax Examiners and Collectors, and Revenue Agents",60
Alaska,Tax Preparers,210
Alaska,"Financial and Investment Analysts, Financial Risk Specialists, and Financial Specialists, All Other",580
Alaska,Computer and Mathematical Occupations,"5,050"
Alaska,Computer Systems Analysts,680
Alaska,Information Security Analysts,70
Alaska,Computer Network Support Specialists,400
Alaska,Computer User Support Specialists,730
Alaska,Computer Network Architects,80
Alaska,Network and Computer Systems Administrators,880
Alaska,Database Administrators and Architects,190
Alaska,Computer Programmers,530
Alaska,Software Developers and Software Quality Assurance Analysts and Testers,360
Alaska,Web Developers and Digital Interface Designers,140
Alaska,"Computer Occupations, All Other",650
Alaska,Operations Research Analysts,130
Alaska,Statisticians,70
Alaska,"Data Scientists and Mathematical Science Occupations, All Other",110
Alaska,Architecture and Engineering Occupations,"7,830"
Alaska,"Architects, Except Landscape and Naval",170
Alaska,Cartographers and Photogrammetrists,110
Alaska,Surveyors,340
Alaska,Chemical Engineers,70
Alaska,Civil Engineers,"1,590"
Alaska,Computer Hardware Engineers,50
Alaska,Electrical Engineers,330
Alaska,"Electronics Engineers, Except Computer",210
Alaska,Environmental Engineers,320
Alaska,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",200
Alaska,Industrial Engineers,230
Alaska,Marine Engineers and Naval Architects,40
Alaska,Materials Engineers,80
Alaska,Mechanical Engineers,500
Alaska,"Mining and Geological Engineers, Including Mining Safety Engineers",170
Alaska,Petroleum Engineers,790
Alaska,"Engineers, All Other",580
Alaska,Architectural and Civil Drafters,110
Alaska,Electrical and Electronics Drafters,90
Alaska,Mechanical Drafters,70
Alaska,Civil Engineering Technologists and Technicians,270
Alaska,Electrical and Electronic Engineering Technologists and Technicians,440
Alaska,Electro-Mechanical and Mechatronics Technologists and Technicians,40
Alaska,Environmental Engineering Technologists and Technicians,150
Alaska,Industrial Engineering Technologists and Technicians,30
Alaska,Mechanical Engineering Technologists and Technicians,50
Alaska,Surveying and Mapping Technicians,220
Alaska,"Calibration Technologists and Technicians and Engineering Technologists and Technicians, Except Drafters, All Other",480
Alaska,"Life, Physical, and Social Science Occupations","6,380"
Alaska,Zoologists and Wildlife Biologists,740
Alaska,"Biological Scientists, All Other",320
Alaska,Conservation Scientists,370
Alaska,Foresters,70
Alaska,"Medical Scientists, Except Epidemiologists",40
Alaska,Atmospheric and Space Scientists,160
Alaska,Chemists,70
Alaska,"Environmental Scientists and Specialists, Including Health",810
Alaska,"Geoscientists, Except Hydrologists and Geographers",460
Alaska,Hydrologists,50
Alaska,"Physical Scientists, All Other",100
Alaska,Economists,120
Alaska,Survey Researchers,60
Alaska,"Clinical, Counseling, and School Psychologists",210
Alaska,"Psychologists, All Other",**
Alaska,Urban and Regional Planners,150
Alaska,Anthropologists and Archeologists,90
Alaska,Historians,30
Alaska,"Social Scientists and Related Workers, All Other",150
Alaska,Biological Technicians,290
Alaska,Chemical Technicians,90
Alaska,"Environmental Science and Protection Technicians, Including Health",210
Alaska,Geological and Hydrologic Technicians,430
Alaska,Forest and Conservation Technicians,200
